id calibrated_magnitude calibrated_error magnitude_rms_error x y alpha_j2000 delta_j2000 fwhm_world flags magnitude observation_id filter original_filter date user_id device_id target fits_id
72349771 17.6674 0.195305913686752 0.111599996685982 1825.90893554688 2467.14501953125 304.492493 37.93279 0.001103158 3.0 17.8166 7275 V Visual 2458387.30195891 7 2 "[111] PCyg" 7192
86144593 14.5518 0.326684415340424 0.0297999996691942 609.380920410156 800.156982421875 304.493109 37.932799 0.002641739 3.0 13.4084 9126 V V 2458486.27591435 31 39 "[111] PCyg" 8863
6633827 14.5425 0.0227506570518017 0.0059000002220273 2273.92944335938 1650.26867675781 304.493882 37.932809 0.001543436 3.0 14.1947 611 V Visual 2457578.53419753 7 2 "[111] PCyg" 539
41804828 14.1224 0.0168048664927483 0.00260000000707805 2422.56787109375 1619.50866699219 304.492577 37.932811 0.001198906 3.0 13.4179 3248 R Red 2458064.25299334 7 2 "[111] PCyg" 2946
74347088 14.0422 0.0289225541055202 0.00749999983236194 2216.75219726562 1660.5263671875 304.493907 37.93282 0.001030804 2.0 14.7736 7580 R Red 2458391.43077836 7 2 "[111] PCyg" 7469
12184793 14.1995 0.0335261598229408 0.0100999996066093 2334.66259765625 1746.19067382812 304.493645 37.932828 0.001503804 0.0 15.6647 910 V Visual 2457631.61169071 7 2 "[111] PCyg" 856
20175648 14.0143 0.0204305630177259 0.00370000000111759 2254.05200195312 1739.8974609375 304.493056 37.932833 0.00127215 3.0 13.3429 1414 R Red 2457721.3078559 7 2 "[111] PCyg" 1316
9521291 13.6697 0.0264265276491642 0.0044999998062849 2340.11181640625 1694.97290039062 304.493284 37.932841 0.001778678 3.0 13.9730 761 I I-Band 2457613.55454282 7 2 "[111] PCyg" 707
72313863 13.7919 0.0452028848230839 0.00490000005811453 1814.76098632812 2462.28149414062 304.494132 37.932845 0.0008041441 3.0 14.5835 7274 I I-Band 2458387.30546586 7 2 "[111] PCyg" 7191
172290268 14.7839 0.129438132047653 0.0127999996766448 3002.76611328125 1934.29089355469 304.49347 37.932847 0.002296279 3.0 24.1232 28827 B Blue 2458981.50972222 58 144 "[111] PCyg" 29520
141396914 13.6805 0.0368898510932922 0.00989999994635582 2261.130859375 1672.92578125 304.494131 37.932859 0.001940495 3.0 15.1459 14617 I I-Band 2458745.50115741 7 2 "[111] PCyg" 14216
186440235 13.7067 0.037670262157917 0.00480000022798777 1866.751953125 2604.02368164062 304.493677 37.932879 0.0009595475 3.0 14.9490 31542 I I-Band 2459024.51966435 7 2 "[111] PCyg" 30850
69989066 14.2756 0.0189807992428541 0.00400000018998981 2233.15258789062 1642.8369140625 304.493853 37.93288 0.001515316 3.0 14.3331 6988 V Visual 2458376.45019387 7 2 "[111] PCyg" 6961
172249688 14.0646 0.109746530652046 0.0130000002682209 3002.96020507812 1934.40905761719 304.493326 37.93288 0.001465497 3.0 25.3584 28828 R Red 2458981.50972222 58 144 "[111] PCyg" 29521
141038009 14.6745 0.178932651877403 0.101199999451637 1600.50952148438 1219.49182128906 304.493835 37.932881 0.002761199 3.0 14.7774 14592 HA Ha 2458732.38799335 68 105 "[111] PCyg" 14191
63294718 13.7692 0.0429254807531834 0.00289999996311963 1842.09545898438 2464.40380859375 304.493904 37.932883 0.0008576478 3.0 14.2196 4773 I I-Band 2458331.40000579 7 2 "[111] PCyg" 4576
82822772 14.2700 0.026703467592597 0.00480000022798777 2238.68139648438 1642.70080566406 304.493907 37.932892 0.0009208426 2.0 14.6891 8351 V Visual 2458437.28286169 7 2 "[111] PCyg" 8178
172093258 14.6102 0.175338730216026 0.0324999988079071 3055.01440429688 1844.96704101562 304.493346 37.932895 0.002763577 3.0 26.0597 28779 B Blue 2458978.49930556 58 144 "[111] PCyg" 28129
175099749 13.7898 0.0387510769069195 0.00559999980032444 1961.85339355469 2589.7861328125 304.493743 37.932895 0.0009029703 3.0 15.3022 29545 I I-Band 2458989.57586709 7 2 "[111] PCyg" 29670
10228052 14.2657 0.051421619951725 0.0230999998748302 2359.27490234375 1715.23779296875 304.493671 37.932897 0.001479782 0.0 16.7457 793 V Visual 2457616.60343572 7 2 "[111] PCyg" 739
175269260 14.0740 0.0272250603884459 0.00410000002011657 1961.27624511719 2590.2880859375 304.493753 37.932902 0.000937947 3.0 14.6946 29553 R Red 2458989.5776794 7 2 "[111] PCyg" 29671
11773098 14.2057 0.0199960265308619 0.00559999980032444 2346.4208984375 1702.42260742188 304.493576 37.932915 0.001228432 2.0 15.0314 871 V Visual 2457627.52711227 7 2 "[111] PCyg" 817
13296397 13.6192 0.0308993607759476 0.00400000018998981 2317.70068359375 1739.01184082031 304.493435 37.93292 0.001951834 3.0 14.3091 954 I I-Band 2457640.56551505 7 2 "[111] PCyg" 896
38120516 14.5643 0.0621923990547657 0.0153999999165535 2312.72192382812 1667.0009765625 304.493806 37.932933 0.001959791 3.0 14.3665 3001 V Visual 2458031.4443125 7 2 "[111] PCyg" 2726
12225832 13.9637 0.0289220232516527 0.00860000029206276 2337.2470703125 1747.99658203125 304.493203 37.932943 0.001503808 3.0 15.1063 909 R Red 2457631.61344462 7 2 "[111] PCyg" 855
175223170 14.2608 0.040682103484869 0.00490000005811453 1960.91882324219 2589.57275390625 304.493738 37.932946 0.0009064038 2.0 14.8248 29554 V Visual 2458989.57948881 7 2 "[111] PCyg" 29669
